ASIN,Title,Price,Original Price,Currency,Star Rating,Number of Ratings,Product URL,Image URL,Number of Offers,Minimum Offer Price,Best Seller,Amazon Choice,Prime Eligible,Climate Pledge Friendly,Sales Volume,Delivery Info,Has Variations
B098F5D24C,"Phone Card Holder, Leather Phone Wallet Stick On, Card Holder for Back of Phone Credit Card Holder for Phone Case Compatible with Most of Cell Phone (iPhone, Samsung) - 2Pack Black",$8.99,$9.55,USD,4.4,0,https://www.amazon.com/dp/B098F5D24C,https://m.media-amazon.com/images/I/81hkpt16ozS._AC_UY654_FMwebp_QL65_.jpg,1,$8.99,FALSE,FALSE,TRUE,FALSE,5K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B098F5D24C,"Phone Card Holder, Leather Phone Wallet Stick On, Card Holder for Back of Phone Credit Card Holder for Phone Case Compatible with Most of Cell Phone (iPhone, Samsung) - 2Pack Black",$8.99,$9.55,USD,4.4,0,https://www.amazon.com/dp/B098F5D24C,https://m.media-amazon.com/images/I/81hkpt16ozS._AC_UY654_FMwebp_QL65_.jpg,1,$8.99,FALSE,FALSE,TRUE,FALSE,5K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CJ6NZWZ9,"Nulaxy 2 Pack Dual Folding Cell Phone Stand, Fully Adjustable Phone Holder for Desk, Compatible with iPhone 16 15 14 13 12 11, Nintendo Switch, All Phones, Black &amp; Rose Gold",$8.98,$9.99,USD,4.6,0,https://www.amazon.com/dp/B0CJ6NZWZ9,https://m.media-amazon.com/images/I/71MP8KNFwdL._AC_UY654_FMwebp_QL65_.jpg,1,$8.98,FALSE,FALSE,TRUE,TRUE,5K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BS1QB15L,"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone, White",$38.00,$59.99,USD,4.5,0,https://www.amazon.com/dp/B0BS1QB15L,https://m.media-amazon.com/images/I/41PA8xgXx4L._AC_UY654_FMwebp_QL65_.jpg,2,$26.00,FALSE,FALSE,TRUE,FALSE,8K+ bought in past month,"FREE delivery Fri, Dec 20 Or fastest delivery Mon, Dec 16 Arrives before Christmas",TRUE
B0DKT487WN,"Phone Charger Fast Charging - 20W Phone Lightning Charger, 6FT Wall Fast Charger with Lightning Cable Compatible with iPhone 14/13/12/11/Pro/Max/XR/XS/X/8 (5 Pack)",$24.99,,USD,4.6,0,https://www.amazon.com/dp/B0DKT487WN,https://m.media-amazon.com/images/I/71vaqYoPFmL._AC_UY654_FMwebp_QL65_.jpg,1,$24.99,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09WXBZC9H,"Cooper Chat Stand, Height Adjustable Cell Phone Stand for Desk | Rotating, Tilting Cell Phone Holder for Desk with 9-14&quot; Eye-Level View | Metal Cell Phone Tripod Stand, Phone Accessories (Night Black)",$9.95,$15.95,USD,4.6,0,https://www.amazon.com/dp/B09WXBZC9H,https://m.media-amazon.com/images/I/71BVGip9v1L._AC_UY654_FMwebp_QL65_.jpg,2,$7.17,FALSE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BZ44LXQ5,"【 2-Pack 】 Magnetic Phone Holder for car Dashboard [ Strong Magnet ] [ 4 Metal Plate ] iPhone Magnetic Phone Mount for car, [ 360° Rotation ] Universal Dash Car Mount Fits All Cell Phone",$9.99,$19.99,USD,4.3,0,https://www.amazon.com/dp/B0BZ44LXQ5,https://m.media-amazon.com/images/I/71yxY89DPpL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CTGXQJJX,"Syncwire Fits MagSafe Car Mount for Car Dash&amp;Tesla Screen[All-Metal] Magnetic Phone Holder, [Flexible Three-axis]360° Rotation Car Mount Strong Magnets Car Phone Holder for iPhone 16 15 14 13 Pro Max",$18.89,$29.99,USD,4.3,0,https://www.amazon.com/dp/B0CTGXQJJX,https://m.media-amazon.com/images/I/71Dp-dXuOBL._AC_UY654_FMwebp_QL65_.jpg,2,$13.99,FALSE,FALSE,TRUE,TRUE,4K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B08TGZKHR9,"LISEN Cup Holder Phone Holder No Shaking Cup Phone Holder for Car Mount Rock Solid Car Phone Holder, Trucks, SUVs, Compatible with iPhone 16 15 14 13 Plus Pro Max Samsung S24 All 4-7&#x27;&#x27; Phone",$16.98,$22.99,USD,4.5,0,https://www.amazon.com/dp/B08TGZKHR9,https://m.media-amazon.com/images/I/71XvZtXS2UL._AC_UY654_FMwebp_QL65_.jpg,2,$16.81,FALSE,FALSE,TRUE,FALSE,3K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09MCK179J,"Lamicall Cell Phone Stand, Desk Accessories - White Office Cell Phone Holder, Phone Stand for Desk, Desktop, Office Desk Accessories, Desk Decor, Suitable for iPhone, 4-8&#x27;&#x27; Phone",$11.99,$12.99,USD,4.8,0,https://www.amazon.com/dp/B09MCK179J,https://m.media-amazon.com/images/I/61ktR105S6L._AC_UY654_FMwebp_QL65_.jpg,1,$11.99,FALSE,FALSE,TRUE,TRUE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0DC48T799,"Kids Smart Phone for Boys Gifts - Toddler Christmas Birthday Gift for Age 3 4 5 6 Year Old, Kids Cell Phone Toy with Touchscreen, Dual Cameras, Learning, Music Player, Games with 32 GB Card",$28.79,$39.99,USD,4.5,0,https://www.amazon.com/dp/B0DC48T799,https://m.media-amazon.com/images/I/717FXx3HGJL._AC_UY654_FMwebp_QL65_.jpg,1,$28.79,TRUE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CM3K7NVC,"Car Phone Holder Mount, [Military-Grade Suction &amp; Super Sturdy Base] 3 in 1 Universal Phone Mount for Car Dashboard Windshield Air Vent Hands Free Car Mount for iPhone Android Smartphone",$12.99,$13.99,USD,4.4,0,https://www.amazon.com/dp/B0CM3K7NVC,https://m.media-amazon.com/images/I/81M1EfCuRaL._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,FALSE,FALSE,TRUE,FALSE,7K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09R3N8K35,"ESR for iPhone 14 Case/iPhone 13 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 14/13, Classic Hybrid Case (HaloLock), Clear Black",$16.99,,USD,4.6,0,https://www.amazon.com/dp/B09R3N8K35,https://m.media-amazon.com/images/I/61W8NoiaXHL._AC_UY654_FMwebp_QL65_.jpg,1,$16.99,TRUE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0BHYPZX3R,"Jteman Portable Phone Stand with Speaker Bluetooth Wireless,Gifts for Men Women,Birthday for Women Men,Kitchen Gadgets for Men,Phone Holder for Desk - Rose Gold",$26.99,,USD,4.4,0,https://www.amazon.com/dp/B0BHYPZX3R,https://m.media-amazon.com/images/I/71jGwXJoImL._AC_UY654_FMwebp_QL65_.jpg,1,$26.99,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CL6HF7PV,"SYNCWIRE Upgraded Magnetic Phone Ring Holder for MagSafe, Magnetic Cell Phone Grip Stand Finger Ring Kickstand Two-Sided Magnetic Compatible with iPhone 16 Pro Max 15 14 13 12 MagSafe Accessories",$16.99,,USD,4.2,0,https://www.amazon.com/dp/B0CL6HF7PV,https://m.media-amazon.com/images/I/71aMIQL6qpL._AC_UY654_FMwebp_QL65_.jpg,3,$8.49,FALSE,FALSE,TRUE,TRUE,5K+ bought in past month,"FREE delivery Mon, Dec 23 on $35 of items shipped by AmazonOr fastest delivery Thu, Dec 19 Arrives before Christmas",FALSE
B00WHYWC08,"OMOTON Upgraded Aluminum Cell Phone Stand for Desk, C1 Durable Cellphone Dock with Protective Pads, Smart Stand Designed for iPhone16, 15/14/13/12 Pro Max XR XS, iPad Mini, Android Phones,Rose Gold",$15.99,,USD,4.8,0,https://www.amazon.com/dp/B00WHYWC08,https://m.media-amazon.com/images/I/61++ypwz+6L._AC_UY654_FMwebp_QL65_.jpg,1,$15.99,FALSE,FALSE,TRUE,TRUE,3K+ bought in past month,"FREE delivery Fri, Dec 20 on $35 of items shipped by AmazonOr fastest delivery Mon, Dec 16 Arrives before Christmas",FALSE
B07ZBCK9RT,"Running Armband with Earphone Bag Cell Phone Armband for iPhone 16 15 Pro 14 Plus 13 11 XR XS, Galaxy S24/S10 Water Resistant Sports Phone Holder Case &amp; Zipper Slot Car Key Holder for 6.5 inch Phone",$9.99,$12.99,USD,4.3,0,https://www.amazon.com/dp/B07ZBCK9RT,https://m.media-amazon.com/images/I/71ADjH5nzBL._AC_UY654_FMwebp_QL65_.jpg,2,$7.89,TRUE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Fri, Dec 20 on $35 of items shipped by AmazonOr fastest delivery Mon, Dec 16 Arrives before Christmas",FALSE
B0BRSTWMFD,"VANMASS Ultra Magnetic Car Phone Holder [2024 Strongest Magnet] for MagSafe Car Mount Suction Cellphone Stand for Dashboard Windshield Vent,Dash Mobile Accessories for iPhone 16 15 14 13 12 11 Android",$36.99,$42.99,USD,4.4,0,https://www.amazon.com/dp/B0BRSTWMFD,https://m.media-amazon.com/images/I/71w0eGeD2SL._AC_UY654_FMwebp_QL65_.jpg,1,$36.99,FALSE,FALSE,TRUE,FALSE,3K+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0C6F4615T,"[2 Pack]Mini Portable Charger for iPhone 5200mAh,20W PD Fast Charging Power Bank for iPhone, Ultra-Compact Battery Pack Travel Portable Phone Charger Compatible with iPhone 14 13 12 11 X 8 7 6 Series",$28.45,$38.95,USD,4.3,0,https://www.amazon.com/dp/B0C6F4615T,https://m.media-amazon.com/images/I/71pFQWYjnCL._AC_UY654_FMwebp_QL65_.jpg,3,$28.17,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0B7KY3F5M,"VICSEED for MagSafe Car Mount Dashboard, [High &amp; Low Temp Resistance] [Never Drop] Magnetic Phone Holder for Car, 360 Rotatable Car Phone Holder Mount for iPhone 16 Pro Max 15 14 13 12 Plus Mini",$27.65,$39.99,USD,4.4,0,https://www.amazon.com/dp/B0B7KY3F5M,https://m.media-amazon.com/images/I/71+voLxVOFL._AC_UY654_FMwebp_QL65_.jpg,1,$27.65,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BXPJZ93B,"Upgrade Ring Light Overhead Phone Mount, Evershop Selfie Ring Light with Stand and Phone Holder,10”Circle LED Desk Ring Light with Clamp for Video Recording,Zoom Meeting,Live Streaming Tiktok,YouTube",$39.99,$49.99,USD,4.4,0,https://www.amazon.com/dp/B0BXPJZ93B,https://m.media-amazon.com/images/I/618kDYyJobL._AC_UY654_FMwebp_QL65_.jpg,2,$34.69,FALSE,FALSE,TRUE,TRUE,3K+ bought in past month,"FREE delivery Tue, Dec 17 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07ZBCK9RT,"Running Armband with Earphone Bag Cell Phone Armband for iPhone 16 15 Pro 14 Plus 13 11 XR XS, Galaxy S24/S10 Water Resistant Sports Phone Holder Case &amp; Zipper Slot Car Key Holder for 6.5 inch Phone",$9.99,$12.99,USD,4.3,0,https://www.amazon.com/dp/B07ZBCK9RT,https://m.media-amazon.com/images/I/71ADjH5nzBL._AC_UY654_FMwebp_QL65_.jpg,2,$7.89,TRUE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Fri, Dec 20 on $35 of items shipped by AmazonOr fastest delivery Mon, Dec 16 Arrives before Christmas",FALSE
B0C23PQK9Z,"LISEN for 15W MagSafe Car Mount Charger, for iPhone 16 Wireless Car Charger Magnetic Car Phone Holder Mount, Car Phone Mount Charger Vent Fit for iPhone 16 15 Pro Max 14 13 12 MagSafe Cases",$24.99,,USD,4.3,0,https://www.amazon.com/dp/B0C23PQK9Z,https://m.media-amazon.com/images/I/71tQV87sriL._AC_UY654_FMwebp_QL65_.jpg,3,$19.39,FALSE,FALSE,TRUE,TRUE,5K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BMW2985V,"Portable Charger with Built in Cables, Portable Charger with Cords Wires Slim 10000mAh Travel Battery Pack 6 Outputs 3 Inputs 3A Fast Charging Power Bank for Samsung Google Pixel LG Moto iPhone iPad",$29.99,,USD,4.5,0,https://www.amazon.com/dp/B0BMW2985V,https://m.media-amazon.com/images/I/71xS4-JLq-L._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,FALSE,FALSE,TRUE,TRUE,10K+ bought in past month,"FREE delivery Fri, Dec 20 on $35 of items shipped by AmazonOr fastest delivery Thu, Dec 19 Arrives before Christmas",TRUE
B092VMS5RZ,"[2024 Upgrade 80LBS Strong Suction]YRU Car Phone Holder Mount,[Bumpy Road Stable]Dashboard Cell Phone Holder for Car Air Vent Windshield Phone Stand for iPhone 15 14 13 12 Pro Max Samsung Truck, Black",$25.99,$39.99,USD,4.4,0,https://www.amazon.com/dp/B092VMS5RZ,https://m.media-amazon.com/images/I/712vUx7iDuL._AC_UY654_FMwebp_QL65_.jpg,1,$25.99,FALSE,FALSE,TRUE,FALSE,3K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D4215HCX,"LISEN Retractable Car Charger 4 in 1 [69W USB C Car Charger Adapter] iPhone 16 Car Charger Fast Charging, Gift for Men Women, Car Accessories USBC Car Charger for iPhone 16 15 14 13 12 Android, Gray",$19.99,,USD,4.6,0,https://www.amazon.com/dp/B0D4215HCX,https://m.media-amazon.com/images/I/71R6ka8Os4L._AC_UY654_FMwebp_QL65_.jpg,1,$19.99,TRUE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Fri, Dec 20 on $35 of items shipped by AmazonOr fastest delivery Sun, Dec 15 Arrives before Christmas",FALSE
B0CF1Z37GK,Lamicall Car Phone Holder - [Strongest Military-Grade Suction Cup] 360° Rotation Phone Holders for Your Car Quick Release Adjustable Car Phone Mount Dashboard for iPhone 16 Galaxy Smartphone Truck,$15.99,$18.99,USD,4.4,0,https://www.amazon.com/dp/B0CF1Z37GK,https://m.media-amazon.com/images/I/71nis1jLZGL._AC_UY654_FMwebp_QL65_.jpg,3,$14.94,FALSE,FALSE,TRUE,TRUE,3K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09QB88LKP,DESERT FOX GOLF - Phone Caddy - Black,$24.95,,USD,4.6,0,https://www.amazon.com/dp/B09QB88LKP,https://m.media-amazon.com/images/I/71b-ge18ETL._AC_UY654_FMwebp_QL65_.jpg,1,$24.95,FALSE,FALSE,TRUE,TRUE,2K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B07N32FCW3,Ultra Thin Wireless Phone Charger. Portable Magnetic Power Bank that Fits in Your Wallet. 5000mAh &amp; 20W Fast Charge. Works with Iphone 12-15 and other Phones with Magnetic Charging Tech. ChargeCard,$79.95,,USD,3.8,0,https://www.amazon.com/dp/B07N32FCW3,https://m.media-amazon.com/images/I/61uchWd5PdL._AC_UY654_FMwebp_QL65_.jpg,2,$39.95,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CB5XH9J5,"ESR for MagSafe Car Mount, Foldable Dashboard/Tesla Magnetic Car Mount,Tesla Touchscreen Car Phone Holder Mount, Magnetic Phone Holder for Car, for iPhone 16/15/14/13/12, Charging Not Supported, Grey",$21.24,$29.99,USD,4.2,0,https://www.amazon.com/dp/B0CB5XH9J5,https://m.media-amazon.com/images/I/71PxogzPTaL._AC_UY654_FMwebp_QL65_.jpg,9,$20.39,FALSE,FALSE,TRUE,TRUE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B09ZH48Z3T,【2-Pack】 Magnetic Phone Holder for Car Dash【Strong Magnet】 Magnetic Car Phone Holder Mount 【4 Plate】 Phone Holders for Your Car Phone Mount for Car Dashboard Cell Phone Car Mount for iPhone Samsung,$12.99,,USD,4.4,0,https://www.amazon.com/dp/B09ZH48Z3T,https://m.media-amazon.com/images/I/61+YSXETJGL._AC_UY654_FMwebp_QL65_.jpg,2,$11.49,FALSE,FALSE,TRUE,FALSE,6K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0BY8M3TTW,"2-Pack 6000mah Ultra Slim Built in Cables Power Bank, Card Size Built in USB C Cords Battery Pack Portable Charger for Phones, 3 Output External Battery Pack Compatible with iPhone, Black &amp; White",$56.99,,USD,4.3,0,https://www.amazon.com/dp/B0BY8M3TTW,https://m.media-amazon.com/images/I/81O08X1J3ML._AC_UY654_FMwebp_QL65_.jpg,1,$56.99,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0CKYS81T4,"LISEN for Gooseneck Phone Holder for Bed Desk [3rd Upgrade] Cell Phone Stand for Desk Bed iPhone Holder Laying Down Bed Accessories,Flexible Arm Clamp Clip Phone Mount Stand for Filming Fits iPhone",$19.99,$25.99,USD,4.3,0,https://www.amazon.com/dp/B0CKYS81T4,https://m.media-amazon.com/images/I/81hLTHZw26L._AC_UY654_FMwebp_QL65_.jpg,4,$19.19,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CKYS81T4,"LISEN for Gooseneck Phone Holder for Bed Desk [3rd Upgrade] Cell Phone Stand for Desk Bed iPhone Holder Laying Down Bed Accessories,Flexible Arm Clamp Clip Phone Mount Stand for Filming Fits iPhone",$19.99,$25.99,USD,4.3,0,https://www.amazon.com/dp/B0CKYS81T4,https://m.media-amazon.com/images/I/81hLTHZw26L._AC_UY654_FMwebp_QL65_.jpg,4,$19.19,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0DJ24GP97,"JrTrack 4 Kids Smart Watch by Cosmo | Phone Watch &amp; GPS Tracker | Enhanced Parental Controls | Call, Text, Activity, School Lock | Spotify Music | SIM Card Included | SOS &amp; Safety Alerts | (Black)",$129.99,,USD,4.4,0,https://www.amazon.com/dp/B0DJ24GP97,https://m.media-amazon.com/images/I/71FgJzDB3xL._AC_UY654_FMwebp_QL65_.jpg,2,$117.20,FALSE,FALSE,TRUE,TRUE,10K+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0B9N41MCS,"Lamicall Gooseneck Phone Holder Bed - [Nylon Braided] Flexible Arm, 38inch Overall Length, 360 Adjustable Clamp Clip, Overhead Cell Phone Mount Stand for Bed, Desk, 4-7” Cellphone",$19.99,$27.99,USD,4.3,0,https://www.amazon.com/dp/B0B9N41MCS,https://m.media-amazon.com/images/I/51AIn4YU1JL._AC_UY654_FMwebp_QL65_.jpg,1,$19.99,FALSE,FALSE,TRUE,TRUE,2K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D8Q9F614,"amBand Magnetic Suction Phone Grippy for MagSafe Case, Silicone Cup Sticky Mount for iPhone 12/13/14/15/16 Pro Max/Pro/Plus/Mini, Hands-Free Selfie/Video for TikTok Creator/Influencer, Light Blue",$14.99,,USD,4.2,0,https://www.amazon.com/dp/B0D8Q9F614,https://m.media-amazon.com/images/I/6171pPl68qL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,FALSE,FALSE,TRUE,FALSE,2K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0DDC82BKM,"Cup Holder Phone Holder, Upgraded 2 in 1 Car Phone Holder with 360° Rotation &amp; Long Arm Cup Holder Cell Phone Holder for Car Compatible with 4-7 inches Smartphones",$15.99,$20.99,USD,4.3,0,https://www.amazon.com/dp/B0DDC82BKM,https://m.media-amazon.com/images/I/71AoSS7ZObL._AC_UY654_FMwebp_QL65_.jpg,1,$15.99,FALSE,FALSE,TRUE,FALSE,1K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CH159ZNT,"6 Pack Magnetic Cable Clips [Cable Smooth Adjustable] Cord Holder, Under Desk Cable Management, JOYROOM Adhesive Wire Holder Keeper Organizer for Home Office Desk Phone Car Wall Desktop Nightstand",$12.47,$19.99,USD,4.6,0,https://www.amazon.com/dp/B0CH159ZNT,https://m.media-amazon.com/images/I/71z427f7WYL._AC_UY654_FMwebp_QL65_.jpg,1,$12.47,TRUE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0CC2LNDKQ,"AOGUERBE for Magsafe Battery Pack, 10000mAh Magnetic Power Bank with (22.5W) USB-C Fast Charging, Wireless Mag-Safe Portable Charger with LED Display &amp; Foldable Stand for iPhone 16/15/14/13/12 Series",$34.99,,USD,4.3,0,https://www.amazon.com/dp/B0CC2LNDKQ,https://m.media-amazon.com/images/I/61JSd8n0M3L._AC_UY654_FMwebp_QL65_.jpg,3,$32.26,FALSE,FALSE,TRUE,FALSE,4K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",TRUE
B0BR7YWT3Y,iPhone Fast Charger 3+3Pack 20W USB C Wall Charger with 6FT Fast Charging Cable Compatible with iPhone 14/13/12/11/Pro/Pro Max,$18.88,$23.90,USD,4.4,0,https://www.amazon.com/dp/B0BR7YWT3Y,https://m.media-amazon.com/images/I/61dc-3xZZlL._AC_UY654_FMwebp_QL65_.jpg,1,$18.88,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0D815Z5SL,USB C Charger Block Charging Station: 100W 6 Port GaN Fast Charging Brick Hub - PD 3.0 Type C &amp; USB A Charging Cube Box - Wall Charger Power Adapter for iPhone 16 Pro Max iPad Samsung Android Pixel,$16.99,$19.99,USD,4.7,0,https://www.amazon.com/dp/B0D815Z5SL,https://m.media-amazon.com/images/I/61Mys1dUS4L._AC_UY654_FMwebp_QL65_.jpg,3,$16.82,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B0B2DSCJ9S,"MiiKARE Airplane Travel Essentials Phone Holder, Universal Handsfree Phone Mount for Flying with 360 Degree Rotation, Accessory for Airplane, Travel Must Haves Phone Stand for Desk, Black&amp;Black",$25.98,,USD,4.5,0,https://www.amazon.com/dp/B0B2DSCJ9S,https://m.media-amazon.com/images/I/61KYcLqlsmL._AC_UY654_FMwebp_QL65_.jpg,1,$25.98,FALSE,FALSE,TRUE,TRUE,2K+ bought in past month,"FREE delivery Thu, Dec 19 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B079KZ49PJ,"Yootech Wireless Charger,10W Max Fast Wireless Charging Pad Compatible with iPhone 16/16 Plus/16 Pro Max/15/14/13/SE 2022/12/11/X/8,Samsung Galaxy S22/S21/S20,for AirPods Pro 2(No AC Adapter)",$9.99,$12.99,USD,4.3,0,https://www.amazon.com/dp/B079KZ49PJ,https://m.media-amazon.com/images/I/61oIAKY9s1L._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,FALSE,FALSE,TRUE,FALSE,10K+ bought in past month,"FREE delivery Wed, Dec 18 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
B088MKVYTF,"Alcatel SMARTFLIP 4052R | 4G LTE | 4GB Flip-Phone | Bluetooth, WiFi, Big Buttons | Carrier locked to AT&amp;T. Phone is not unlocked - Volcano Black",$57.95,,USD,3.9,0,https://www.amazon.com/dp/B088MKVYTF,https://m.media-amazon.com/images/I/41TEXV9CMjL._AC_UY654_FMwebp_QL65_.jpg,6,$24.95,FALSE,FALSE,TRUE,FALSE,400+ bought in past month,"FREE delivery Wed, Dec 18 Or fastest delivery Sun, Dec 15 Arrives before Christmas",FALSE
B0CB1C69BY,"Miracase Phone Holders for Your Car, [Thick Case &amp; Heavy Phone Friendly] Universal Cell Phone Car Mount, 3-in-1 Phone Mount for Car Dashboard Windshield Air Vent Fit for All Smartphones",$24.99,,USD,4.3,0,https://www.amazon.com/dp/B0CB1C69BY,https://m.media-amazon.com/images/I/81oehGW5OLL._AC_UY654_FMwebp_QL65_.jpg,2,$24.50,FALSE,FALSE,TRUE,TRUE,1K+ bought in past month,"FREE delivery Tue, Dec 17 on $35 of items shipped by AmazonOr fastest delivery Sat, Dec 14 Arrives before Christmas",FALSE
